,CurrentPlayer,PlayerStrategy,AvgHealedPerTurn,AvgHeroAttacksPerTurn,AvgCardsDrawnPerTurn,AvgCardsPlayedPerTurn,AvgNumCardsToDraw,AvgFriendlyMinionAttacksPerTurn,AvgFriendlyMinionDeathsPerTurn,AvgMinionsPlayedPerTurn,AvgNumMinionsKilledPerTurn,AvgOptionsPlayedPerTurn,NumSpellsPlayedPerGame,NumHeroPowersUsedPerGame,TotalManaSpentPerGame,AvgRemainingManaPerTurn,AvgManaUsedPerTurn
5033,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.4,0.4,1.0,1.4,3.8,2.0,0.0,12.0,0.8,2.2
5034,1.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.4,1.2,0.4,3.6,2.0,0.0,15.0,0.0,3.0
5035,2.0,0.0,0.0,0.0,1.0,1.4,0.0,1.8,0.6,0.8,0.8,3.2,3.0,0.0,9.0,1.4,1.6
5036,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.5,0.5,1.0,2.17,3.67,1.0,0.0,14.0,1.17,2.33
5037,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.0,0.0,1.4,0.2,2.8,2.0,0.0,15.0,0.2,2.8
5038,1.0,0.0,0.0,0.0,1.5,1.17,0.0,1.83,0.33,1.0,0.5,3.0,1.0,0.0,13.0,1.33,2.17
5039,2.0,0.0,0.0,0.0,1.6,2.0,0.0,1.6,0.2,1.4,0.2,3.6,3.0,0.0,12.0,0.8,2.2
5040,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,0.4,0.6,0.4,1.6,2.0,0.0,9.0,1.2,1.8
5041,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.6,0.0,0.6,0.0,3.6,2.0,0.0,8.0,1.6,1.4
5042,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.71,0.86,0.71,1.43,2.71,2.0,0.0,12.0,2.29,1.71
5043,2.0,0.0,0.0,0.0,1.43,1.71,0.0,1.57,0.29,1.14,0.57,3.29,4.0,0.0,18.0,1.57,2.43
5044,1.0,0.0,0.0,0.0,1.5,1.83,0.0,1.83,0.33,1.33,0.67,3.67,3.0,0.0,15.0,1.0,2.5
5045,2.0,0.0,0.0,0.0,1.0,1.17,0.0,1.5,0.0,0.83,0.33,2.67,2.0,0.0,15.0,1.17,2.33
5046,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.14,0.0,1.0,0.29,3.14,0.0,0.0,16.0,1.71,2.29
5047,2.0,0.0,0.0,0.0,1.0,1.5,0.0,3.0,0.17,1.0,0.5,4.5,3.0,0.0,13.0,1.5,2.0
5048,1.0,0.0,0.0,0.0,1.0,0.8,0.0,2.0,0.0,0.6,0.0,2.8,1.0,0.0,9.0,1.2,1.8
5049,2.0,0.0,0.0,0.0,1.75,2.0,0.0,1.25,0.25,1.25,0.25,3.25,3.0,0.0,10.0,0.25,2.25
5050,1.0,0.0,0.0,0.0,1.5,1.33,0.0,2.33,0.0,1.17,0.0,3.67,1.0,0.0,14.0,1.17,2.33
5051,2.0,0.0,0.0,0.0,1.5,1.33,0.0,2.83,0.67,1.0,1.17,4.17,2.0,0.0,11.0,1.83,1.67
5052,1.0,0.0,0.0,0.0,1.0,1.6,0.0,2.6,0.6,1.6,1.4,4.2,0.0,0.0,12.0,0.6,2.4
5053,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.25,0.25,1.25,0.25,3.0,2.0,0.0,9.0,0.5,2.0
5054,1.0,0.0,0.0,0.0,1.5,1.17,0.0,1.67,0.17,0.83,0.5,2.83,2.0,0.0,14.0,1.17,2.33
5055,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.6,0.0,1.4,0.0,3.4,2.0,0.0,14.0,0.4,2.6
5056,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.0,0.5,0.83,0.83,2.17,2.0,0.0,15.0,1.0,2.5
5057,2.0,0.0,0.0,0.0,1.0,1.17,0.0,1.5,0.33,1.0,0.5,2.67,1.0,0.0,15.0,1.17,2.33
5058,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.67,0.17,1.0,0.5,2.83,1.0,0.0,12.0,1.5,2.0
5059,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.2,0.2,1.4,0.2,3.0,2.0,0.0,13.0,0.6,2.4
5060,1.0,0.0,0.0,0.0,1.0,0.8,0.0,2.2,0.0,0.8,0.0,3.0,0.0,0.0,10.0,1.0,2.0
5061,2.0,0.0,0.0,0.0,1.0,1.5,0.0,2.5,0.75,0.75,1.25,4.0,3.0,0.0,10.0,0.25,2.25
5062,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.29,0.86,0.71,1.14,2.29,2.0,0.0,14.0,2.0,2.0
5063,2.0,0.0,0.0,0.0,1.0,1.29,0.0,1.71,0.0,1.14,0.29,3.0,1.0,0.0,19.0,1.43,2.57
5064,1.0,0.0,0.0,0.0,1.5,1.33,0.0,2.17,0.5,0.83,0.67,3.5,3.0,0.0,13.0,1.33,2.17
5065,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.4,0.0,1.4,0.0,4.0,1.0,0.0,10.0,1.2,1.8
5066,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.6,0.2,1.2,0.2,3.0,1.0,0.0,11.0,0.8,2.2
5067,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.6,0.4,1.2,0.8,3.2,2.0,0.0,11.0,1.0,2.0
5068,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6,0.4,0.8,0.6,2.6,1.0,0.0,9.0,1.2,1.8
5069,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.8,0.4,1.2,0.4,3.6,3.0,0.0,11.0,1.0,2.0
5070,1.0,0.0,0.0,0.0,1.0,1.25,0.0,1.25,0.75,0.75,1.0,2.5,2.0,0.0,9.0,0.25,2.25
5071,2.0,0.0,0.0,0.0,1.0,1.5,0.0,2.25,0.25,1.0,0.25,3.75,2.0,0.0,10.0,0.25,2.25
5072,1.0,0.0,0.0,0.0,1.0,1.5,0.0,2.17,0.33,1.5,1.0,3.67,0.0,0.0,17.0,0.67,2.83
5073,2.0,0.0,0.0,0.0,1.2,1.8,0.0,1.8,0.0,1.6,0.2,3.6,1.0,1.0,14.0,0.4,2.6
5074,1.0,0.0,0.0,0.0,1.5,1.0,0.0,2.5,0.33,0.67,0.5,3.5,2.0,0.0,13.0,1.33,2.17
5075,2.0,0.0,0.0,0.0,1.0,1.2,0.0,1.6,0.0,0.8,0.0,2.8,2.0,0.0,9.0,1.4,1.6
5076,1.0,0.0,0.0,0.0,1.5,1.67,0.0,2.33,0.33,1.33,0.67,4.0,2.0,0.0,15.0,1.0,2.5
5077,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.2,1.4,0.4,3.8,1.0,0.0,11.0,1.0,2.0
5078,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.2,0.0,0.4,0.0,1.0,2.0,0.0,10.0,1.0,2.0
5079,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.4,0.8,1.6,3.6,3.0,0.0,10.0,1.2,1.8
5080,1.0,0.0,0.0,0.0,1.5,1.33,0.0,1.17,0.17,0.83,0.33,2.5,3.0,0.0,17.0,0.67,2.83
5081,2.0,0.0,0.0,0.0,1.0,1.5,0.0,2.5,0.67,1.17,1.5,4.0,2.0,0.0,13.0,1.5,2.0
5082,1.0,0.0,0.0,0.0,1.5,1.17,0.0,1.83,0.17,0.83,0.5,3.0,2.0,0.0,14.0,1.17,2.33
5083,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.6,1.2,1.2,3.8,2.0,0.0,13.0,0.6,2.4
5084,1.0,0.0,0.0,0.0,1.0,1.33,0.0,1.5,0.5,1.17,1.0,2.83,1.0,0.0,17.0,0.67,2.83
5085,2.0,0.0,0.0,0.0,1.0,1.33,0.0,2.5,0.33,1.17,0.67,3.83,1.0,0.0,13.0,1.5,2.0
5086,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.17,0.0,0.83,0.0,3.17,1.0,0.0,11.0,1.67,1.83
5087,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.8,0.2,1.0,1.0,4.2,2.0,0.0,11.0,1.0,2.0
5088,1.0,0.0,0.0,0.0,1.17,1.17,0.0,1.83,0.17,1.0,0.17,3.0,1.0,1.0,11.0,1.67,1.83
5089,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.4,1.0,0.6,3.4,3.0,0.0,13.0,0.6,2.4
5090,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.4,0.6,1.0,1.0,2.6,1.0,0.0,11.0,0.8,2.2
5091,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.4,0.2,1.4,0.8,4.0,1.0,0.0,12.0,0.8,2.2
5092,1.0,0.0,0.0,0.0,1.5,0.83,0.0,2.17,0.0,0.5,0.0,3.0,2.0,0.0,9.0,2.0,1.5
5093,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.4,0.4,1.4,0.8,3.2,2.0,0.0,11.0,1.0,2.0
5094,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.33,0.33,1.0,0.67,2.5,1.0,0.0,14.0,1.17,2.33
5095,2.0,0.0,0.0,0.0,1.6,2.0,0.0,2.0,0.2,1.4,0.2,4.0,3.0,0.0,12.0,0.8,2.2
5096,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.4,0.2,0.8,1.0,2.6,2.0,0.0,12.0,0.6,2.4
5097,2.0,0.0,0.0,0.0,1.6,2.0,0.0,1.6,0.2,1.2,1.2,3.6,4.0,0.0,15.0,0.2,2.8
5098,1.0,0.0,0.0,0.0,1.43,1.43,0.0,2.0,0.43,1.14,1.14,3.43,2.0,0.0,19.0,1.29,2.71
5099,2.0,0.0,0.0,0.0,1.0,1.67,0.0,2.67,1.0,1.5,1.83,4.33,1.0,0.0,19.0,0.5,3.0
5100,1.0,0.0,0.0,0.0,1.6,1.4,0.0,1.4,0.0,1.0,0.0,2.8,2.0,0.0,13.0,0.4,2.6
5101,2.0,0.0,0.0,0.0,1.6,1.6,0.0,2.2,0.6,1.0,1.0,3.8,3.0,0.0,11.0,1.0,2.0
5102,1.0,0.0,0.0,0.0,1.5,1.17,0.0,2.0,0.5,0.67,0.67,3.17,3.0,0.0,12.0,1.5,2.0
5103,2.0,0.0,0.0,0.0,1.6,2.0,0.0,1.2,0.2,1.4,0.2,3.2,3.0,0.0,15.0,0.2,2.8
5104,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.8,0.2,1.2,0.2,3.2,1.0,0.0,9.0,1.2,1.8
5105,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.6,1.2,0.8,3.4,2.0,0.0,9.0,1.4,1.6
5106,1.0,0.0,0.0,0.0,1.57,1.57,0.0,1.57,0.29,1.43,0.71,3.14,1.0,1.0,21.0,1.0,3.0
5107,2.0,0.0,0.0,0.0,1.0,1.43,0.0,2.0,0.29,1.29,1.57,3.43,1.0,0.0,18.0,1.57,2.43
5108,1.0,0.0,0.0,0.0,1.43,0.86,0.0,1.57,0.0,0.57,0.0,2.43,2.0,0.0,14.0,2.0,2.0
5109,2.0,0.0,0.0,0.0,1.5,1.67,0.0,3.17,0.67,1.17,0.83,4.83,3.0,0.0,14.0,1.33,2.17
5110,1.0,0.0,0.0,0.0,1.0,1.33,0.0,3.0,0.33,1.17,1.0,4.33,1.0,0.0,15.0,1.0,2.5
5111,2.0,0.0,0.0,0.0,1.2,1.8,0.0,1.0,0.8,1.4,1.2,2.8,2.0,1.0,14.0,0.4,2.6
5112,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.33,0.83,1.17,4.5,1.0,0.0,13.0,1.33,2.17
5113,2.0,0.0,0.0,0.0,1.0,1.2,0.0,1.4,0.2,0.8,0.4,2.6,2.0,0.0,9.0,1.4,1.6
5114,1.0,0.0,0.0,0.0,1.0,1.33,0.0,0.83,0.5,1.17,1.0,2.17,1.0,0.0,13.0,1.33,2.17
5115,2.0,0.0,0.0,0.0,1.17,1.5,0.0,2.0,0.33,1.0,1.33,3.5,3.0,1.0,15.0,1.17,2.33
5116,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,0.17,0.83,0.5,3.5,1.0,0.0,13.0,1.33,2.17
5117,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.4,0.6,1.6,1.6,3.4,2.0,0.0,16.0,0.0,3.0
5118,1.0,0.0,0.0,0.0,1.5,1.17,0.0,2.17,0.5,0.67,1.33,3.33,3.0,0.0,14.0,1.17,2.33
5119,2.0,0.0,0.0,0.0,1.0,1.8,0.0,2.0,0.2,1.4,0.2,3.8,2.0,0.0,13.0,0.6,2.4
5120,1.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.4,1.2,0.8,3.6,1.0,0.0,10.0,1.0,2.0
5121,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.5,0.25,1.25,0.5,3.25,2.0,0.0,10.0,0.25,2.25
5122,1.0,0.0,0.0,0.0,1.6,1.4,0.0,2.4,0.2,0.8,0.2,3.8,3.0,0.0,9.0,1.2,1.8
5123,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.4,1.0,0.6,3.4,3.0,0.0,11.0,1.0,2.0
5124,1.0,0.0,0.0,0.0,1.43,1.0,0.0,2.29,0.0,0.71,0.43,3.29,2.0,0.0,18.0,1.43,2.57
5125,2.0,0.0,0.0,0.0,1.43,1.57,0.0,2.71,0.29,1.29,0.71,4.29,2.0,0.0,16.0,1.86,2.14
5126,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.8,0.0,0.8,0.2,1.6,0.0,0.0,8.0,1.4,1.6
5127,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.0,0.0,0.8,0.4,3.2,2.0,0.0,11.0,1.0,2.0
5128,1.0,0.0,0.0,0.0,1.2,1.4,0.0,2.2,0.4,1.2,0.6,3.6,1.0,1.0,14.0,0.2,2.8
5129,2.0,0.0,0.0,0.0,1.6,1.8,0.0,2.2,0.8,1.2,1.4,4.0,3.0,0.0,12.0,0.8,2.2
5130,1.0,0.0,0.0,0.0,1.6,1.0,0.0,2.2,0.2,0.6,0.2,3.2,2.0,0.0,9.0,1.2,1.8
5131,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.75,0.25,1.25,0.25,3.75,3.0,0.0,10.0,0.25,2.25
5132,1.0,0.0,0.0,0.0,1.5,1.5,0.0,1.67,0.17,1.0,0.33,3.17,3.0,0.0,13.0,1.33,2.17
5133,2.0,0.0,0.0,0.0,1.6,1.6,0.0,2.2,0.2,1.2,1.0,3.8,2.0,0.0,13.0,0.6,2.4
5134,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.83,0.17,1.0,1.17,3.0,1.0,0.0,12.0,1.5,2.0
5135,2.0,0.0,0.0,0.0,1.6,2.2,0.0,1.8,0.4,1.6,1.4,4.0,3.0,0.0,14.0,0.4,2.6
5136,1.0,0.0,0.0,0.0,1.6,1.4,0.0,0.8,0.8,0.6,1.0,2.2,4.0,0.0,12.0,0.6,2.4
5137,2.0,0.0,0.0,0.0,1.0,1.2,0.0,1.4,0.2,0.8,0.6,2.6,2.0,0.0,11.0,1.0,2.0
5138,1.0,0.0,0.0,0.0,1.0,0.67,0.0,1.83,0.0,0.67,0.0,2.5,0.0,0.0,10.0,1.83,1.67
5139,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.0,0.8,1.0,1.2,2.6,3.0,0.0,12.0,0.8,2.2
5140,1.0,0.0,0.0,0.0,1.6,1.4,0.0,2.4,0.4,1.0,0.8,3.8,2.0,0.0,9.0,1.2,1.8
5141,2.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,0.75,1.0,0.75,2.5,2.0,0.0,8.0,0.75,1.75
5142,1.0,0.0,0.0,0.0,1.0,1.33,0.0,1.83,0.33,1.17,1.17,3.17,1.0,0.0,13.0,1.33,2.17
5143,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.6,0.2,1.4,1.6,3.2,1.0,0.0,13.0,0.6,2.4
5144,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.33,0.5,0.83,0.83,3.33,1.0,0.0,12.0,1.5,2.0
5145,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.4,1.2,0.6,3.4,2.0,0.0,13.0,0.6,2.4
5146,1.0,0.0,0.0,0.0,1.5,1.33,0.0,2.33,0.67,1.0,1.17,3.67,2.0,0.0,14.0,1.17,2.33
5147,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.0,1.4,0.0,3.6,1.0,0.0,12.0,0.8,2.2
5148,1.0,0.0,0.0,0.0,1.0,1.33,0.0,1.5,0.33,1.17,0.83,2.83,1.0,0.0,11.0,1.67,1.83
5149,2.0,0.0,0.0,0.0,1.6,1.8,0.0,1.0,0.6,1.2,1.0,2.8,3.0,0.0,16.0,0.0,3.0
5150,1.0,0.0,0.0,0.0,1.0,0.86,0.0,2.0,0.43,0.86,1.43,2.86,0.0,0.0,9.0,2.71,1.29
5151,2.0,0.0,0.0,0.0,1.0,1.33,0.0,1.67,0.17,0.83,0.17,3.0,3.0,0.0,14.0,1.33,2.17
5152,1.0,0.0,0.0,0.0,1.6,1.4,0.0,1.2,0.2,0.8,0.2,2.6,3.0,0.0,14.0,0.2,2.8
5153,2.0,0.0,0.0,0.0,1.0,1.2,0.0,1.8,0.0,1.0,0.6,3.0,1.0,0.0,9.0,1.4,1.6
5154,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.17,0.33,1.17,0.83,3.33,0.0,0.0,9.0,2.0,1.5
5155,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.6,0.0,1.2,0.2,3.2,2.0,0.0,14.0,0.4,2.6
5156,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.2,0.8,1.2,1.0,2.6,1.0,0.0,13.0,0.4,2.6
5157,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.2,1.2,0.8,3.6,2.0,0.0,10.0,1.2,1.8
5158,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8,0.2,1.0,0.2,2.8,0.0,0.0,10.0,1.0,2.0
5159,2.0,0.0,0.0,0.0,1.75,1.5,0.0,1.25,0.25,0.75,0.25,2.75,3.0,0.0,7.0,1.0,1.5
5160,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.6,0.2,0.8,0.4,2.8,2.0,0.0,10.0,1.0,2.0
5161,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.4,0.2,0.8,0.2,3.6,2.0,0.0,10.0,1.2,1.8
5162,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.86,0.14,1.0,0.29,2.86,0.0,0.0,12.0,2.29,1.71
5163,2.0,0.0,0.0,0.0,1.5,1.83,0.0,1.0,0.67,1.0,1.17,2.83,5.0,0.0,18.0,0.67,2.83
5164,1.0,0.0,0.0,0.0,1.5,1.5,0.0,2.33,0.33,1.17,0.67,3.83,2.0,0.0,14.0,1.17,2.33
5165,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.4,0.4,1.4,0.6,3.0,1.0,0.0,12.0,0.8,2.2
5166,1.0,0.0,0.0,0.0,1.6,1.6,0.0,1.6,0.2,1.0,0.2,3.2,3.0,0.0,12.0,0.6,2.4
5167,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.0,0.2,1.2,0.8,3.4,1.0,0.0,9.0,1.4,1.6
5168,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.0,0.33,1.0,0.5,2.17,1.0,0.0,14.0,1.17,2.33
5169,2.0,0.0,0.0,0.0,1.0,1.33,0.0,2.0,0.33,0.83,0.83,3.33,3.0,0.0,16.0,1.0,2.5
5170,1.0,0.0,0.0,0.0,1.17,1.5,0.0,1.33,0.33,1.33,1.17,2.83,1.0,1.0,19.0,0.33,3.17
5171,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.2,0.2,1.6,0.2,3.2,2.0,0.0,14.0,0.4,2.6
5172,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.8,0.2,1.0,0.2,2.0,1.0,0.0,9.0,1.2,1.8
5173,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.0,0.2,0.8,0.4,3.4,3.0,0.0,10.0,1.2,1.8
5174,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,0.17,1.0,0.17,3.5,0.0,0.0,11.0,1.67,1.83
5175,2.0,0.0,0.0,0.0,1.0,1.2,0.0,1.6,0.0,0.8,0.6,2.8,2.0,0.0,12.0,0.8,2.2
5176,1.0,0.0,0.0,0.0,1.0,1.4,0.0,2.0,0.0,1.4,0.6,3.4,0.0,0.0,14.0,0.2,2.8
5177,2.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,0.5,1.0,0.5,2.5,2.0,0.0,9.0,0.5,2.0
5178,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.5,0.5,0.83,1.67,3.67,2.0,0.0,11.0,1.67,1.83
5179,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.4,0.2,1.2,0.2,3.2,3.0,0.0,15.0,0.2,2.8
5180,1.0,0.0,0.0,0.0,1.0,0.83,0.0,2.33,0.0,0.67,0.0,3.17,1.0,0.0,12.0,1.5,2.0
5181,2.0,0.0,0.0,0.0,1.0,1.17,0.0,2.83,0.5,0.5,0.67,4.0,4.0,0.0,14.0,1.33,2.17
5182,1.0,0.0,0.0,0.0,1.5,1.5,0.0,2.17,0.5,0.83,1.17,3.67,4.0,0.0,17.0,0.67,2.83
5183,2.0,0.0,0.0,0.0,1.0,1.33,0.0,2.0,0.17,0.83,0.33,3.33,3.0,0.0,10.0,2.0,1.5
5184,1.0,0.0,0.0,0.0,1.5,1.33,0.0,0.5,0.0,0.83,0.0,1.83,3.0,0.0,17.0,0.67,2.83
5185,2.0,0.0,0.0,0.0,1.5,1.33,0.0,2.33,0.33,0.83,2.17,3.67,3.0,0.0,16.0,1.0,2.5
5186,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.6,3.0,0.0,0.0,11.0,0.8,2.2
5187,2.0,0.0,0.0,0.0,1.0,1.75,0.0,0.75,0.5,1.0,0.5,2.5,3.0,0.0,11.0,0.0,2.5
5188,1.0,0.0,0.0,0.0,1.0,1.33,0.0,1.67,0.17,1.17,0.33,3.0,1.0,0.0,16.0,0.83,2.67
5189,2.0,0.0,0.0,0.0,1.0,1.17,0.0,1.5,0.67,0.83,1.0,2.67,2.0,0.0,14.0,1.33,2.17
5190,1.0,0.0,0.0,0.0,1.5,1.5,0.0,1.33,0.17,1.33,0.5,2.83,1.0,0.0,19.0,0.33,3.17
5191,2.0,0.0,0.0,0.0,1.0,1.33,0.0,2.67,0.33,0.83,0.67,4.0,3.0,0.0,12.0,1.67,1.83
5192,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.6,0.2,1.0,0.2,2.8,1.0,0.0,11.0,0.8,2.2
5193,2.0,0.0,0.0,0.0,1.6,1.4,0.0,2.0,0.2,0.6,0.8,3.4,4.0,0.0,13.0,0.6,2.4
5194,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.33,0.5,0.67,0.83,2.33,2.0,0.0,16.0,0.83,2.67
5195,2.0,0.0,0.0,0.0,1.0,1.17,0.0,2.5,0.33,0.83,1.0,3.67,2.0,0.0,13.0,1.5,2.0
5196,1.0,0.0,0.0,0.0,1.0,1.33,0.0,2.17,0.5,1.17,0.83,3.5,1.0,0.0,16.0,0.83,2.67
5197,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.4,1.2,0.8,3.4,2.0,0.0,14.0,0.4,2.6
5198,1.0,0.0,0.0,0.0,1.6,1.4,0.0,1.2,0.0,1.2,0.0,2.6,1.0,0.0,12.0,0.6,2.4
5199,2.0,0.0,0.0,0.0,1.0,1.4,0.0,1.8,0.2,1.2,1.0,3.2,1.0,0.0,11.0,1.0,2.0
5200,1.0,0.0,0.0,0.0,1.14,1.29,0.0,2.14,0.43,1.0,1.0,3.43,2.0,1.0,19.0,1.29,2.71
5201,2.0,0.0,0.0,0.0,1.14,1.57,0.0,2.29,0.57,1.14,2.0,3.86,3.0,1.0,19.0,1.43,2.57
5202,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.33,0.83,0.5,2.0,1.0,0.0,13.0,1.33,2.17
5203,2.0,0.0,0.0,0.0,1.5,1.67,0.0,1.83,0.5,1.17,1.17,3.5,3.0,0.0,15.0,1.17,2.33
5204,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.8,0.6,1.0,0.8,3.0,1.0,0.0,10.0,1.0,2.0
5205,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.0,0.0,1.2,0.6,3.4,1.0,0.0,10.0,1.2,1.8
5206,1.0,0.0,0.0,0.0,1.5,1.5,0.0,2.5,0.0,1.33,1.0,4.0,1.0,0.0,13.0,1.33,2.17
5207,2.0,0.0,0.0,0.0,1.0,1.6,0.0,0.6,0.2,1.4,0.4,2.2,1.0,0.0,15.0,0.2,2.8
5208,1.0,0.0,0.0,0.0,1.6,1.2,0.0,1.4,0.4,0.8,0.8,2.6,2.0,0.0,9.0,1.2,1.8
5209,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.4,0.0,1.0,0.0,3.6,1.0,0.0,11.0,1.0,2.0
5210,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6,0.2,0.8,0.2,2.6,1.0,0.0,9.0,1.2,1.8
5211,2.0,0.0,0.0,0.0,1.75,2.0,0.0,2.0,0.25,1.25,0.25,4.0,3.0,0.0,10.0,0.25,2.25
5212,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.38,0.62,0.88,1.0,4.38,1.0,0.0,14.0,2.75,1.75
5213,2.0,0.0,0.0,0.0,1.0,1.29,0.0,1.14,0.43,1.0,0.71,2.43,2.0,0.0,14.0,2.14,1.86
5214,1.0,0.0,0.0,0.0,1.6,1.8,0.0,0.8,0.2,1.4,0.4,2.6,2.0,0.0,14.0,0.2,2.8
5215,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.0,1.2,0.4,3.6,1.0,0.0,8.0,1.6,1.4
5216,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.6,0.6,0.8,0.8,1.8,2.0,0.0,12.0,0.6,2.4
5217,2.0,0.0,0.0,0.0,1.6,1.8,0.0,2.0,0.2,1.4,0.6,3.8,2.0,0.0,11.0,1.0,2.0
5218,1.0,0.0,0.0,0.0,1.43,1.43,0.0,1.14,0.57,0.86,0.71,2.57,4.0,0.0,20.0,1.14,2.86
5219,2.0,0.0,0.0,0.0,1.0,1.29,0.0,2.86,1.0,0.86,1.43,4.14,3.0,0.0,15.0,2.0,2.0
5220,1.0,0.0,0.0,0.0,1.0,1.43,0.0,2.14,0.71,1.14,1.14,3.57,2.0,0.0,23.0,0.71,3.29
5221,2.0,0.0,0.0,0.0,1.43,1.43,0.0,3.0,0.29,1.14,0.71,4.43,2.0,0.0,16.0,1.86,2.14
5222,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,0.4,0.6,0.6,2.2,2.0,0.0,13.0,0.4,2.6
5223,2.0,0.0,0.0,0.0,1.6,1.8,0.0,3.4,0.2,1.4,1.0,5.2,2.0,0.0,12.0,0.8,2.2
5224,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,3.2,0.0,0.0,8.0,1.4,1.6
5225,2.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.25,1.0,0.25,3.0,2.0,0.0,9.0,0.5,2.0
